head_name	relation	tail_name
CODEINE	CONTRAINDICATES	ulcerative colitis
CODEINE	CONTRAINDICATES	morbid obesity
CODEINE	CONTRAINDICATES	substance abuse
CODEINE	CONTRAINDICATES	kidney disorder
CODEINE	CONTRAINDICATES	inflammatory bowel disease
CODEINE	CONTRAINDICATES	sleep apnea syndrome
CODEINE	CONTRAINDICATES	panic disorder
CODEINE	CONTRAINDICATES	gout
CODEINE	CONTRAINDICATES	goiter
CODEINE	CONTRAINDICATES	hypothyroidism
CODEINE	CONTRAINDICATES	acute pancreatitis
CODEINE	CONTRAINDICATES	psychotic disorder
CODEINE	CONTRAINDICATES	hyperthyroidism
CODEINE	CONTRAINDICATES	cor pulmonale
CODEINE	CONTRAINDICATES	agoraphobia
CODEINE	CONTRAINDICATES	pulmonary emphysema
CODEINE	CONTRAINDICATES	bronchitis
CODEINE	CONTRAINDICATES	ocular hypertension
CODEINE	CONTRAINDICATES	gastroesophageal reflux disease
CODEINE	CONTRAINDICATES	obsessive-compulsive disorder
CODEINE	CONTRAINDICATES	acute intermittent porphyria
CODEINE	CONTRAINDICATES	thyrotoxicosis
CODEINE	CONTRAINDICATES	dermatitis herpetiformis
CODEINE	CONTRAINDICATES	thrombotic thrombocytopenic purpura
CODEINE	CONTRAINDICATES	inherited porphyria
CODEINE	CONTRAINDICATES	hemophilia
CODEINE	CONTRAINDICATES	neuroleptic malignant syndrome
MOLINDONE	CONTRAINDICATES	agranulocytosis
MOLINDONE	CONTRAINDICATES	leukopenia
MOLINDONE	CONTRAINDICATES	parkinsonian disorder
MOLINDONE	CONTRAINDICATES	acquired hyperprolactinemia
MOLINDONE	CONTRAINDICATES	neuroleptic malignant syndrome
APOMORPHINE	CONTRAINDICATES	potassium deficiency disease
APOMORPHINE	CONTRAINDICATES	psychotic disorder
APOMORPHINE	CONTRAINDICATES	priapism
APOMORPHINE	CONTRAINDICATES	cerebrovascular disorder
HALOPERIDOL	CONTRAINDICATES	agranulocytosis
HALOPERIDOL	CONTRAINDICATES	potassium deficiency disease
HALOPERIDOL	CONTRAINDICATES	hypothyroidism
HALOPERIDOL	CONTRAINDICATES	leukopenia
HALOPERIDOL	CONTRAINDICATES	parkinsonian disorder
HALOPERIDOL	CONTRAINDICATES	neuroleptic malignant syndrome
KETOROLAC	CONTRAINDICATES	corneal degeneration
KETOROLAC	CONTRAINDICATES	gastric ulcer
KETOROLAC	CONTRAINDICATES	anemia
KETOROLAC	CONTRAINDICATES	asthma
KETOROLAC	CONTRAINDICATES	diabetes mellitus
