head_name	relation	tail_name
DICHLORPHENAMIDE	TARGETS	Carbonic anhydrase 12
DICHLORPHENAMIDE	TARGETS	Carbonic anhydrase 1
DICHLORPHENAMIDE	TARGETS	Carbonic anhydrase 2
DICHLORPHENAMIDE	TARGETS	Carbonic anhydrase 4
ETHOXZOLAMIDE	TARGETS	Carbonic anhydrase 12
ETHOXZOLAMIDE	TARGETS	Carbonic anhydrase 13
ETHOXZOLAMIDE	TARGETS	Carbonic anhydrase 14
ETHOXZOLAMIDE	TARGETS	Carbonic anhydrase 1
ETHOXZOLAMIDE	TARGETS	Carbonic anhydrase 2
ETHOXZOLAMIDE	TARGETS	Carbonic anhydrase 3
ETHOXZOLAMIDE	TARGETS	Carbonic anhydrase 4
ETHOXZOLAMIDE	TARGETS	Carbonic anhydrase 5A, mitochondrial
ETHOXZOLAMIDE	TARGETS	Carbonic anhydrase 5B, mitochondrial
ETHOXZOLAMIDE	TARGETS	Carbonic anhydrase 6
ETHOXZOLAMIDE	TARGETS	Carbonic anhydrase 7
ETHOXZOLAMIDE	TARGETS	Carbonic anhydrase 9
METHAZOLAMIDE	TARGETS	Carbonic anhydrase 1
METHAZOLAMIDE	TARGETS	Carbonic anhydrase 2
METHAZOLAMIDE	TARGETS	Carbonic anhydrase 4
METHAZOLAMIDE	TARGETS	Carbonic anhydrase 7
ACETAZOLAMIDE	TARGETS	Carbonic anhydrase 12
ACETAZOLAMIDE	TARGETS	Carbonic anhydrase 1
ACETAZOLAMIDE	TARGETS	Carbonic anhydrase 2
ACETAZOLAMIDE	TARGETS	Carbonic anhydrase 4
ADENOSINE	TARGETS	Adenosine receptor A1
ADENOSINE	TARGETS	Adenosine receptor A2a
ADENOSINE	TARGETS	Adenosine receptor A2b
ADENOSINE	TARGETS	Adenosine receptor A3
OZAGREL	TARGETS	Thromboxane-A synthase
IBUPROFEN	TARGETS	Prostaglandin G/H synthase 1
IBUPROFEN	TARGETS	Prostaglandin G/H synthase 2
TRAXOPRODIL	TARGETS	Glutamate receptor ionotropic, NMDA 2B
TRAXOPRODIL	TARGETS	Glutamate receptor ionotropic, NMDA 1
ILOPROST	TARGETS	Prostacyclin receptor
CLOMETACIN	TARGETS	Prostaglandin G/H synthase 1
CLOMETACIN	TARGETS	Prostaglandin G/H synthase 2
FLUNITRAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit alpha-1
FLUNITRAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit alpha-2
FLUNITRAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit alpha-3
FLUNITRAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit alpha-4
FLUNITRAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit alpha-5
FLUNITRAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit alpha-6
FLUNITRAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit beta-1
FLUNITRAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit beta-2
FLUNITRAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit beta-3
FLUNITRAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit delta
FLUNITRAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit epsilon
FLUNITRAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit gamma-1
FLUNITRAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit gamma-2
FLUNITRAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit gamma-3
FLUNITRAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit pi
FLUNITRAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit theta
PROGESTERONE	TARGETS	Progesterone receptor
OXATOMIDE	TARGETS	Histamine H1 receptor
SEMAXANIB	TARGETS	Mast/stem cell growth factor receptor Kit
SEMAXANIB	TARGETS	Vascular endothelial growth factor receptor 1
SEMAXANIB	TARGETS	Vascular endothelial growth factor receptor 2
SEMAXANIB	TARGETS	Vascular endothelial growth factor receptor 3
BENZYDAMINE	TARGETS	Prostaglandin G/H synthase 1
BENZYDAMINE	TARGETS	Prostaglandin G/H synthase 2
AMPHETAMINE SULFATE	TARGETS	Sodium-dependent noradrenaline transporter
AMPHETAMINE SULFATE	TARGETS	Sodium-dependent dopamine transporter
RISPERIDONE	TARGETS	5-hydroxytryptamine receptor 2A
RISPERIDONE	TARGETS	5-hydroxytryptamine receptor 2C
RISPERIDONE	TARGETS	D(2) dopamine receptor
PROPOFOL	TARGETS	Gamma-aminobutyric acid receptor subunit alpha-1
PROPOFOL	TARGETS	Gamma-aminobutyric acid receptor subunit alpha-2
