head_name	relation	tail_name
Interferon gamma receptor 1	EXPRESSION_CHANGED_IN	non-small cell lung carcinoma
Interferon gamma receptor 1	EXPRESSION_CHANGED_IN	visceral leishmaniasis
Inhibin alpha chain	EXPRESSION_CHANGED_IN	colon carcinoma
Inhibin alpha chain	EXPRESSION_CHANGED_IN	adenocarcinoma
Inhibin alpha chain	EXPRESSION_CHANGED_IN	adenoma
Inhibin alpha chain	EXPRESSION_CHANGED_IN	cancer
Inhibin alpha chain	EXPRESSION_CHANGED_IN	renal cell carcinoma
Inhibin alpha chain	EXPRESSION_CHANGED_IN	endometriosis
Inhibin alpha chain	EXPRESSION_CHANGED_IN	endometrial carcinoma
Inhibin alpha chain	EXPRESSION_CHANGED_IN	prostate carcinoma
Inhibin alpha chain	EXPRESSION_CHANGED_IN	endometrium adenocarcinoma
Inhibin alpha chain	EXPRESSION_CHANGED_IN	Klinefelter syndrome
Inhibin alpha chain	EXPRESSION_CHANGED_IN	benign prostatic hyperplasia
Inhibin alpha chain	EXPRESSION_CHANGED_IN	prostate cancer
Inhibin alpha chain	EXPRESSION_CHANGED_IN	malignant colon neoplasm
Inhibin beta B chain	EXPRESSION_CHANGED_IN	endometrial carcinoma
Inhibin beta B chain	EXPRESSION_CHANGED_IN	anorexia nervosa
Inhibin beta B chain	EXPRESSION_CHANGED_IN	breast neoplasm
Inhibin beta C chain	EXPRESSION_CHANGED_IN	adenoma
Inhibin beta E chain	EXPRESSION_CHANGED_IN	type 2 diabetes mellitus
PAK4-inhibitor INKA2	EXPRESSION_CHANGED_IN	cancer
Interferon lambda receptor 1	EXPRESSION_CHANGED_IN	cancer
Interferon lambda receptor 1	EXPRESSION_CHANGED_IN	lung carcinoma
Interferon lambda receptor 1	EXPRESSION_CHANGED_IN	bronchiolitis
Interferon lambda receptor 1	EXPRESSION_CHANGED_IN	osteoarthritis
Interferon lambda receptor 1	EXPRESSION_CHANGED_IN	exocrine pancreatic carcinoma
Interferon lambda receptor 1	EXPRESSION_CHANGED_IN	hepatitis C virus infection
Interferon lambda receptor 1	EXPRESSION_CHANGED_IN	inflammatory bowel disease
Interferon lambda receptor 1	EXPRESSION_CHANGED_IN	cryohydrocytosis
Interferon lambda receptor 1	EXPRESSION_CHANGED_IN	acute myocardial infarction
Interferon lambda receptor 1	EXPRESSION_CHANGED_IN	lung cancer
Interferon lambda receptor 1	EXPRESSION_CHANGED_IN	breast cancer
Interferon lambda receptor 1	EXPRESSION_CHANGED_IN	rheumatoid arthritis
Inositol-3-phosphate synthase 1	EXPRESSION_CHANGED_IN	respiratory syncytial virus infectious disease
Inositol-3-phosphate synthase 1	EXPRESSION_CHANGED_IN	colon carcinoma
Inositol-3-phosphate synthase 1	EXPRESSION_CHANGED_IN	urinary bladder cancer
Inositol-3-phosphate synthase 1	EXPRESSION_CHANGED_IN	adenocarcinoma
Inositol-3-phosphate synthase 1	EXPRESSION_CHANGED_IN	asthma
Inositol-3-phosphate synthase 1	EXPRESSION_CHANGED_IN	urinary bladder carcinoma
Inositol-3-phosphate synthase 1	EXPRESSION_CHANGED_IN	urinary bladder neoplasm
Inositol-3-phosphate synthase 1	EXPRESSION_CHANGED_IN	breast carcinoma
Inositol-3-phosphate synthase 1	EXPRESSION_CHANGED_IN	congestive heart failure
Inositol-3-phosphate synthase 1	EXPRESSION_CHANGED_IN	diabetes mellitus
Inositol-3-phosphate synthase 1	EXPRESSION_CHANGED_IN	myocardial infarction
Inositol-3-phosphate synthase 1	EXPRESSION_CHANGED_IN	melanoma
Inositol-3-phosphate synthase 1	EXPRESSION_CHANGED_IN	celiac disease
Inositol-3-phosphate synthase 1	EXPRESSION_CHANGED_IN	type 1 diabetes mellitus
Inositol-3-phosphate synthase 1	EXPRESSION_CHANGED_IN	osteoarthritis
Inositol-3-phosphate synthase 1	EXPRESSION_CHANGED_IN	Parkinson disease
Inositol-3-phosphate synthase 1	EXPRESSION_CHANGED_IN	heart failure
Inositol-3-phosphate synthase 1	EXPRESSION_CHANGED_IN	inflammatory bowel disease
Inositol-3-phosphate synthase 1	EXPRESSION_CHANGED_IN	breast cancer
Inositol-3-phosphate synthase 1	EXPRESSION_CHANGED_IN	cystic fibrosis
Inositol-3-phosphate synthase 1	EXPRESSION_CHANGED_IN	head and neck squamous cell carcinoma
Inositol-3-phosphate synthase 1	EXPRESSION_CHANGED_IN	malignant colon neoplasm
Inositol-3-phosphate synthase 1	EXPRESSION_CHANGED_IN	breast neoplasm
Inositol-3-phosphate synthase 1	EXPRESSION_CHANGED_IN	hypertension, pregnancy-induced
Chromatin-remodeling ATPase INO80	EXPRESSION_CHANGED_IN	cancer
Chromatin-remodeling ATPase INO80	EXPRESSION_CHANGED_IN	melanoma
Chromatin-remodeling ATPase INO80	EXPRESSION_CHANGED_IN	non-small cell lung carcinoma
Inositol polyphosphate 4-phosphatase type II	EXPRESSION_CHANGED_IN	urinary bladder carcinoma
Inositol polyphosphate 4-phosphatase type II	EXPRESSION_CHANGED_IN	carcinoma
Inositol polyphosphate 4-phosphatase type II	EXPRESSION_CHANGED_IN	laryngeal carcinoma
Inositol polyphosphate 4-phosphatase type II	EXPRESSION_CHANGED_IN	prostate carcinoma
Inositol polyphosphate 4-phosphatase type II	EXPRESSION_CHANGED_IN	bone osteosarcoma
Inositol polyphosphate 4-phosphatase type II	EXPRESSION_CHANGED_IN	triple-negative breast carcinoma
Inositol polyphosphate 4-phosphatase type II	EXPRESSION_CHANGED_IN	osteosarcoma
Inositol polyphosphate 4-phosphatase type II	EXPRESSION_CHANGED_IN	hepatocellular carcinoma
Inositol polyphosphate 4-phosphatase type II	EXPRESSION_CHANGED_IN	prostate cancer
Inositol polyphosphate 4-phosphatase type II	EXPRESSION_CHANGED_IN	thyroid gland carcinoma
Inositol polyphosphate 4-phosphatase type II	EXPRESSION_CHANGED_IN	acute myeloid leukemia
Inositol polyphosphate 4-phosphatase type II	EXPRESSION_CHANGED_IN	nasopharyngeal carcinoma
Inositol polyphosphate 4-phosphatase type II	EXPRESSION_CHANGED_IN	metastatic malignant neoplasm
Phosphatidylinositol polyphosphate 5-phosphatase type IV	EXPRESSION_CHANGED_IN	melanoma
Phosphatidylinositol polyphosphate 5-phosphatase type IV	EXPRESSION_CHANGED_IN	neural tube defect
Inositol polyphosphate 5-phosphatase K	EXPRESSION_CHANGED_IN	gastric cancer
Inositol polyphosphate 5-phosphatase K	EXPRESSION_CHANGED_IN	urinary bladder cancer
Inositol polyphosphate 5-phosphatase K	EXPRESSION_CHANGED_IN	Alzheimer disease
Inositol polyphosphate 5-phosphatase K	EXPRESSION_CHANGED_IN	urinary bladder carcinoma
Inositol polyphosphate 5-phosphatase K	EXPRESSION_CHANGED_IN	urinary bladder neoplasm
Inositol polyphosphate 5-phosphatase K	EXPRESSION_CHANGED_IN	neoplasm
Inositol polyphosphate 5-phosphatase K	EXPRESSION_CHANGED_IN	tauopathy
Inositol polyphosphate 5-phosphatase K	EXPRESSION_CHANGED_IN	gastric carcinoma
Inositol polyphosphate 5-phosphatase K	EXPRESSION_CHANGED_IN	hepatocellular carcinoma
Inositol polyphosphate 5-phosphatase K	EXPRESSION_CHANGED_IN	glioblastoma
Inositol polyphosphate 5-phosphatase K	EXPRESSION_CHANGED_IN	adult glioblastoma
Insulin-induced gene 1 protein	EXPRESSION_CHANGED_IN	gastric cancer
Insulin-induced gene 1 protein	EXPRESSION_CHANGED_IN	cytomegalovirus infection
Insulin-induced gene 1 protein	EXPRESSION_CHANGED_IN	gastric carcinoma
Insulin-induced gene 1 protein	EXPRESSION_CHANGED_IN	gastric neoplasm
Insulin-induced gene 2 protein	EXPRESSION_CHANGED_IN	invasive ductal breast carcinoma
Insulin-induced gene 2 protein	EXPRESSION_CHANGED_IN	neoplasm
Insulin-induced gene 2 protein	EXPRESSION_CHANGED_IN	exocrine pancreatic carcinoma
Insulin-induced gene 2 protein	EXPRESSION_CHANGED_IN	dilated cardiomyopathy 1A
Insulin-like 3	EXPRESSION_CHANGED_IN	adenoma
Insulin-like 3	EXPRESSION_CHANGED_IN	diabetes mellitus
Insulin-like 3	EXPRESSION_CHANGED_IN	thyroid gland follicular carcinoma
Insulin-like 3	EXPRESSION_CHANGED_IN	prostate carcinoma
Insulin-like 3	EXPRESSION_CHANGED_IN	testicular cancer
Insulin-like 3	EXPRESSION_CHANGED_IN	thyroid gland undifferentiated (anaplastic) carcinoma
Insulin-like 3	EXPRESSION_CHANGED_IN	Klinefelter syndrome
Insulin-like 3	EXPRESSION_CHANGED_IN	benign prostatic hyperplasia
Insulin-like 3	EXPRESSION_CHANGED_IN	hypogonadism, male
Insulin-like 3	EXPRESSION_CHANGED_IN	pachyonychia congenita 3
Insulin-like 3	EXPRESSION_CHANGED_IN	thyroid gland carcinoma
Insulin-like 3	EXPRESSION_CHANGED_IN	ovarian neoplasm
Early placenta insulin-like peptide	EXPRESSION_CHANGED_IN	cancer
Early placenta insulin-like peptide	EXPRESSION_CHANGED_IN	fetal growth restriction
Early placenta insulin-like peptide	EXPRESSION_CHANGED_IN	lung adenocarcinoma
Early placenta insulin-like peptide	EXPRESSION_CHANGED_IN	neoplasm
Early placenta insulin-like peptide	EXPRESSION_CHANGED_IN	choriocarcinoma
Early placenta insulin-like peptide	EXPRESSION_CHANGED_IN	non-small cell lung carcinoma
Insulin-like peptide INSL5	EXPRESSION_CHANGED_IN	polycystic ovary syndrome
Insulin-like peptide INSL6	EXPRESSION_CHANGED_IN	polycystic ovary syndrome
Insulinoma-associated protein 1	EXPRESSION_CHANGED_IN	breast carcinoma
Insulinoma-associated protein 1	EXPRESSION_CHANGED_IN	diabetes mellitus
Insulinoma-associated protein 1	EXPRESSION_CHANGED_IN	ganglioneuroblastoma
Insulinoma-associated protein 1	EXPRESSION_CHANGED_IN	neuroblastoma
Insulinoma-associated protein 1	EXPRESSION_CHANGED_IN	prostate adenocarcinoma
Insulinoma-associated protein 1	EXPRESSION_CHANGED_IN	prostate carcinoma
Insulinoma-associated protein 1	EXPRESSION_CHANGED_IN	pancreatic ductal adenocarcinoma
Insulinoma-associated protein 1	EXPRESSION_CHANGED_IN	rhabdomyosarcoma
