head_name	relation	tail_name
ASPIRIN	TREATS	pulmonary arterial hypertension
ASPIRIN	TREATS	tuberculosis
ASPIRIN	TREATS	glioblastoma
ASPIRIN	TREATS	classic familial adenomatous polyposis
ASPIRIN	TREATS	ovarian neoplasm
ASPIRIN	TREATS	gastric neoplasm
ASPIRIN	TREATS	breast neoplasm
ASPIRIN	TREATS	meningitis
ASPIRIN	TREATS	respiratory failure
ASPIRIN	TREATS	injury
ASPIRIN	TREATS	ST-elevation myocardial infarction
ASPIRIN	TREATS	aortic valve stenosis
ASPIRIN	TREATS	oral cavity neoplasm
ASPIRIN	TREATS	endometrium neoplasm
ASPIRIN	TREATS	alcoholic liver diseases
ASPIRIN	TREATS	ulcer disease
ASPIRIN	TREATS	myocardial ischemia
ASPIRIN	TREATS	vitamin D deficiency
TRIFLUOPERAZINE	TREATS	schizophrenia
TRIFLUOPERAZINE	TREATS	psychotic disorder
TRIFLUOPERAZINE	TREATS	Diamond-Blackfan anemia
SULPIRIDE	TREATS	dementia
SULPIRIDE	TREATS	depressive disorder
SULPIRIDE	TREATS	schizophrenia
SULPIRIDE	TREATS	psychotic disorder
SULPIRIDE	TREATS	anxiety
BETAXOLOL	TREATS	cardiovascular disorder
BETAXOLOL	TREATS	glaucoma
BETAXOLOL	TREATS	open-angle glaucoma
BETAXOLOL	TREATS	ocular hypertension
SALICYLIC ACID	TREATS	thrombotic disease
SALICYLIC ACID	TREATS	pharyngitis
SALICYLIC ACID	TREATS	thrombophilia
SALICYLIC ACID	TREATS	cardiovascular disorder
SALICYLIC ACID	TREATS	synovitis
SALICYLIC ACID	TREATS	common wart
SALICYLIC ACID	TREATS	Crohn disease
SALICYLIC ACID	TREATS	infertility disorder
SALICYLIC ACID	TREATS	psoriasis
SALICYLIC ACID	TREATS	skin disorder
SALICYLIC ACID	TREATS	stroke disorder
SALICYLIC ACID	TREATS	ulcerative colitis
SALICYLIC ACID	TREATS	skin neoplasm
SALICYLIC ACID	TREATS	actinic keratosis
SALICYLIC ACID	TREATS	osteoarthritis
SALICYLIC ACID	TREATS	tinea corporis
SALICYLIC ACID	TREATS	sunburn
SALICYLIC ACID	TREATS	eye disorder
SALICYLIC ACID	TREATS	keratosis
SALICYLIC ACID	TREATS	acute coronary syndrome
SALICYLIC ACID	TREATS	seborrheic dermatitis
SALICYLIC ACID	TREATS	common cold
SALICYLIC ACID	TREATS	tenosynovitis
SALICYLIC ACID	TREATS	tendinitis
SALICYLIC ACID	TREATS	tinea pedis
SALICYLIC ACID	TREATS	allergic rhinitis
SALICYLIC ACID	TREATS	rheumatoid arthritis
SALICYLIC ACID	TREATS	juvenile idiopathic arthritis
SALICYLIC ACID	TREATS	acne
SALICYLIC ACID	TREATS	rheumatic fever
SALICYLIC ACID	TREATS	heavy metal poisoning
OLSALAZINE	TREATS	ankylosing spondylitis
PROPRANOLOL	TREATS	ventricular fibrillation
PROPRANOLOL	TREATS	aphasia
PROPRANOLOL	TREATS	asthma
PROPRANOLOL	TREATS	atrial fibrillation
PROPRANOLOL	TREATS	cardiovascular disorder
PROPRANOLOL	TREATS	papilloma
PROPRANOLOL	TREATS	esophageal varices
PROPRANOLOL	TREATS	chronic obstructive pulmonary disease
PROPRANOLOL	TREATS	coronary artery disorder
PROPRANOLOL	TREATS	hypertensive disorder
PROPRANOLOL	TREATS	hypertrophic cardiomyopathy
PROPRANOLOL	TREATS	Kaposi's sarcoma
PROPRANOLOL	TREATS	myocardial infarction
PROPRANOLOL	TREATS	portal hypertension
PROPRANOLOL	TREATS	renal cell carcinoma
PROPRANOLOL	TREATS	stroke disorder
PROPRANOLOL	TREATS	melanoma
PROPRANOLOL	TREATS	substance-related disorder
PROPRANOLOL	TREATS	post-traumatic stress disorder
PROPRANOLOL	TREATS	type 1 diabetes mellitus
PROPRANOLOL	TREATS	age-related macular degeneration
PROPRANOLOL	TREATS	cirrhosis of liver
PROPRANOLOL	TREATS	cocaine dependence
PROPRANOLOL	TREATS	exocrine pancreatic carcinoma
PROPRANOLOL	TREATS	essential tremor
PROPRANOLOL	TREATS	autism spectrum disorder
PROPRANOLOL	TREATS	heart disorder
PROPRANOLOL	TREATS	migraine disorder
