head_name	relation	tail_name
Praziquantel	METABOLIZED_BY	Cytochrome P450 3A7
Norfloxacin	METABOLIZED_BY	Cytochrome P450 1A1
Norfloxacin	METABOLIZED_BY	Cytochrome P450 1A2
Norfloxacin	METABOLIZED_BY	Cytochrome P450 3A4
Norfloxacin	METABOLIZED_BY	Cytochrome P450 3A7
Amoxicillin	METABOLIZED_BY	Cytochrome P450 2C19
Isoprenaline	METABOLIZED_BY	Thiopurine S-methyltransferase
Melatonin	METABOLIZED_BY	Acetylserotonin O-methyltransferase
Melatonin	METABOLIZED_BY	Cytochrome P450 1A1
Melatonin	METABOLIZED_BY	Cytochrome P450 1A2
Melatonin	METABOLIZED_BY	Cytochrome P450 1B1
Melatonin	METABOLIZED_BY	Cytochrome P450 2C9
Melatonin	METABOLIZED_BY	Cytochrome P450 2C19
Melatonin	METABOLIZED_BY	Indoleamine 2,3-dioxygenase 1
Glipizide	METABOLIZED_BY	Cytochrome P450 2C9
Glipizide	METABOLIZED_BY	Cytochrome P450 2C19
Glipizide	METABOLIZED_BY	Cytochrome P450 3A4
Glipizide	METABOLIZED_BY	UDP-glucuronosyltransferase 1A1
Clonazepam	METABOLIZED_BY	Cytochrome P450 3A4
Clonazepam	METABOLIZED_BY	RNA cytidine acetyltransferase
Promethazine	METABOLIZED_BY	Cytochrome P450 2D6
Mequitazine	METABOLIZED_BY	Cytochrome P450 2D6
Atazanavir	METABOLIZED_BY	Cytochrome P450 1A2
Atazanavir	METABOLIZED_BY	Cytochrome P450 2C8
Atazanavir	METABOLIZED_BY	Cytochrome P450 2C9
Atazanavir	METABOLIZED_BY	Cytochrome P450 3A4
Atazanavir	METABOLIZED_BY	Cytochrome P450 3A5
Atazanavir	METABOLIZED_BY	Cytochrome P450 3A7
Atazanavir	METABOLIZED_BY	UDP-glucuronosyltransferase 1A1
Perhexiline	METABOLIZED_BY	Cytochrome P450 2D6
Perhexiline	METABOLIZED_BY	Cytochrome P450 3A4
Diphenhydramine	METABOLIZED_BY	Cytochrome P450 2C9
Diphenhydramine	METABOLIZED_BY	Cytochrome P450 2C19
Diphenhydramine	METABOLIZED_BY	Cytochrome P450 2D6
Diphenhydramine	METABOLIZED_BY	Prostaglandin G/H synthase 1
Atorvastatin	METABOLIZED_BY	Cytochrome P450 2C8
Atorvastatin	METABOLIZED_BY	Cytochrome P450 3A4
Atorvastatin	METABOLIZED_BY	Cytochrome P450 3A5
Atorvastatin	METABOLIZED_BY	Cytochrome P450 3A7
Atorvastatin	METABOLIZED_BY	UDP-glucuronosyltransferase 1A1
Atorvastatin	METABOLIZED_BY	UDP-glucuronosyltransferase 1A3
Tegaserod	METABOLIZED_BY	Cytochrome P450 2D6
Vigabatrin	METABOLIZED_BY	Cytochrome P450 2C9
Orlistat	METABOLIZED_BY	Cytochrome P450 3A4
Orlistat	METABOLIZED_BY	Fatty acid synthase
Orlistat	METABOLIZED_BY	Cytosolic phospholipase A2
Pilocarpine	METABOLIZED_BY	Cytochrome P450 2A6
Pilocarpine	METABOLIZED_BY	Cytochrome P450 3A4
Primaquine	METABOLIZED_BY	Cytochrome P450 1A1
Primaquine	METABOLIZED_BY	Cytochrome P450 1A2
Primaquine	METABOLIZED_BY	Cytochrome P450 1B1
Primaquine	METABOLIZED_BY	Cytochrome P450 2D6
Primaquine	METABOLIZED_BY	Cytochrome P450 3A4
