head_name	relation	tail_name
Lopinavir	CARRIED_BY	Alpha-1-acid glycoprotein 1
Lopinavir	CARRIED_BY	Albumin
Hydroxychloroquine	CARRIED_BY	Alpha-1-acid glycoprotein 1
Hydroxychloroquine	CARRIED_BY	Alpha-1-acid glycoprotein 2
Hydroxychloroquine	CARRIED_BY	Albumin
Acepromazine	CARRIED_BY	Albumin
Phenindamine	CARRIED_BY	Albumin
Pipotiazine	CARRIED_BY	Albumin
Thioproperazine	CARRIED_BY	Albumin
Thiothixene	CARRIED_BY	Albumin
Lincomycin	CARRIED_BY	Alpha-1-acid glycoprotein 1
5-fluorouridine	CARRIED_BY	Thyroxine-binding globulin
Genistein	CARRIED_BY	Transthyretin
Topiroxostat	CARRIED_BY	Alpha-1-acid glycoprotein 1
Topiroxostat	CARRIED_BY	Albumin
Oxyphenbutazone	CARRIED_BY	Albumin
Capric acid	CARRIED_BY	Albumin
Prednisone	CARRIED_BY	Albumin
Prednisone	CARRIED_BY	Corticosteroid-binding globulin
Clofibrate	CARRIED_BY	Thyroxine-binding globulin
Adenosine	CARRIED_BY	Albumin
Pemetrexed	CARRIED_BY	Albumin
Mitotane	CARRIED_BY	Corticosteroid-binding globulin
Mitotane	CARRIED_BY	Thyroxine-binding globulin
Mitotane	CARRIED_BY	Sex hormone-binding globulin
Stavudine	CARRIED_BY	Albumin
Estrone	CARRIED_BY	Albumin
Verapamil	CARRIED_BY	Alpha-1-acid glycoprotein 1
Verapamil	CARRIED_BY	Albumin
Flumethasone	CARRIED_BY	Corticosteroid-binding globulin
Tamoxifen	CARRIED_BY	Albumin
Tamoxifen	CARRIED_BY	Thyroxine-binding globulin
Isoflurophate	CARRIED_BY	Albumin
Losartan	CARRIED_BY	Albumin
Warfarin	CARRIED_BY	Alpha-1-acid glycoprotein 1
Warfarin	CARRIED_BY	Albumin
Midazolam	CARRIED_BY	Alpha-1-acid glycoprotein 1
Midazolam	CARRIED_BY	Albumin
Fludrocortisone	CARRIED_BY	Albumin
Fludrocortisone	CARRIED_BY	Corticosteroid-binding globulin
Furosemide	CARRIED_BY	Albumin
Furosemide	CARRIED_BY	Thyroxine-binding globulin
Tamsulosin	CARRIED_BY	Alpha-1-acid glycoprotein 1
Lamivudine	CARRIED_BY	Albumin
Flurbiprofen	CARRIED_BY	Albumin
Apomorphine	CARRIED_BY	Albumin
Norethisterone	CARRIED_BY	Albumin
Norethisterone	CARRIED_BY	Sex hormone-binding globulin
Nateglinide	CARRIED_BY	Alpha-1-acid glycoprotein 1
Nateglinide	CARRIED_BY	Albumin
Risperidone	CARRIED_BY	Alpha-1-acid glycoprotein 1
Risperidone	CARRIED_BY	Albumin
Meclizine	CARRIED_BY	Albumin
Hydrocortisone	CARRIED_BY	Corticosteroid-binding globulin
Hydrocortisone	CARRIED_BY	Sex hormone-binding globulin
Gadobenic acid	CARRIED_BY	Albumin
Zileuton	CARRIED_BY	Albumin
Carbinoxamine	CARRIED_BY	Alpha-1-acid glycoprotein 1
Carbinoxamine	CARRIED_BY	Alpha-1-acid glycoprotein 2
Etodolac	CARRIED_BY	Albumin
Isoflurane	CARRIED_BY	Albumin
Ethotoin	CARRIED_BY	Thyroxine-binding globulin
Tretinoin	CARRIED_BY	Albumin
Clopidogrel	CARRIED_BY	Albumin
Tetracycline	CARRIED_BY	Albumin
Telaprevir	CARRIED_BY	Alpha-1-acid glycoprotein 1
Telaprevir	CARRIED_BY	Albumin
Glyphosate	CARRIED_BY	Albumin
Arachidonic Acid	CARRIED_BY	Albumin
Arachidonic Acid	CARRIED_BY	Fatty acid-binding protein, adipocyte
Arachidonic Acid	CARRIED_BY	Fatty acid-binding protein, intestinal
Estrone sulfate	CARRIED_BY	Albumin
Estrone sulfate	CARRIED_BY	Sex hormone-binding globulin
1-Hexadecanosulfonic Acid	CARRIED_BY	Fatty acid-binding protein, adipocyte
Dibenzofuran-4,6-Dicarboxylic Acid	CARRIED_BY	Transthyretin
Tetraiodothyroacetic acid	CARRIED_BY	Transthyretin
Stanolone	CARRIED_BY	Sex hormone-binding globulin
2-HYDROXY-3,5-DIIODOBENZOIC ACID	CARRIED_BY	Transthyretin
Camptothecin	CARRIED_BY	Albumin
Gallium citrate Ga-67	CARRIED_BY	Ferritin heavy chain
Gallium citrate Ga-67	CARRIED_BY	Ferritin light chain
Gallium citrate Ga-67	CARRIED_BY	Serotransferrin
Gallium citrate Ga-67	CARRIED_BY	Lactotransferrin
Mangafodipir	CARRIED_BY	Alpha-2-macroglobulin
Mangafodipir	CARRIED_BY	Albumin
Pralatrexate	CARRIED_BY	Albumin
Propanoic acid	CARRIED_BY	Fatty acid-binding protein, adipocyte
Palmitic Acid	CARRIED_BY	Albumin
Palmitic Acid	CARRIED_BY	Fatty acid-binding protein, adipocyte
Palmitic Acid	CARRIED_BY	Fatty acid-binding protein 5
Palmitic Acid	CARRIED_BY	Fatty acid-binding protein, heart
Palmitic Acid	CARRIED_BY	Fatty acid-binding protein, intestinal
CRx-119	CARRIED_BY	Corticosteroid-binding globulin
Irinotecan	CARRIED_BY	Albumin
