row_index	source_line	entity_type	entity	norm_entity	standard_name	description_source	description_words
3493	2666	DRUG	ritodrine	ritodrine	Ritodrine	ChEBI	13
3494	2667	DRUG	ritonavir	ritonavir	Ritonavir	standard	138
3495	2668	DRUG	rituximab	rituximab	Rituximab	standard	35
3496	2669	DRUG	rivaroxaban	rivaroxaban	Rivaroxaban	standard	79
3497	2670	DRUG	rivastigmine	rivastigmine	Rivastigmine	standard	62
3498	6769	DRUG	rixubis injectable product	rixubis injectable product	coagulation factor IX recombinant human	corrected_overlay	21
3499	2671	DRUG	rizatriptan	rizatriptan	Rizatriptan	standard	28
3500	2672	DRUG	rizatriptan benzoate	rizatriptan benzoate	Rizatriptan Benzoate	standard	7
3501	2673	DRUG	robenacoxib	robenacoxib	Robenacoxib	standard	84
3502	8374	DRUG	Rociverine	rociverine	Rociverine	PubChem	6
3503	2674	DRUG	rocuronium	rocuronium	Rocuronium	standard	58
3504	2675	DRUG	rofecoxib	rofecoxib	Rofecoxib	standard	78
3505	2676	DRUG	roflumilast	roflumilast	Roflumilast	standard	64
3506	2677	DRUG	rolapitant	rolapitant	Rolapitant	standard	82
3507	8078	DRUG	Rolipram	rolipram	ROLIPRAM	ChEMBL	19
3508	2678	DRUG	rolitetracycline	rolitetracycline	Rolitetracycline	standard	46
3509	2679	DRUG	romidepsin	romidepsin	Romidepsin	standard	50
3510	2680	DRUG	romiplostim	romiplostim	Romiplostim	standard	55
3511	2681	DRUG	romosozumab	romosozumab	Romosozumab	standard	88
3512	2682	DRUG	ropeginterferon alfa-2b	ropeginterferon alfa-2b	ROPEGINTERFERON ALFA-2B	standard	36
3513	2683	DRUG	ropinirole	ropinirole	Ropinirole	standard	30
3514	8653	DRUG	Ropivacaine	ropivacaine	Ropivacaine	PubChem	37
3515	8251	DRUG	Roquinimex	roquinimex	Roquinimex	PubChem	5
3516	2684	DRUG	rose bengal at	rose bengal at	rose bengal	corrected_overlay	29
3517	2685	DRUG	rosiglitazone	rosiglitazone	Rosiglitazone	standard	35
3518	2686	DRUG	rosoxacin	rosoxacin	Rosoxacin	standard	73
3519	2687	DRUG	rosuvastatin	rosuvastatin	Rosuvastatin	standard	81
3520	2688	DRUG	rotarix	rotarix	Rotavirus Vaccine	standard	15
3521	2689	DRUG	rotavirus vaccine	rotavirus vaccine	Rotavirus Vaccine	standard	15
3522	2690	DRUG	rotenone	rotenone	Rotenone	standard	85
3523	2691	DRUG	rotigotine	rotigotine	Rotigotine	standard	6
3524	2692	DRUG	roxadustat	roxadustat	FG 4592	standard	64
3525	2693	DRUG	roxatidine acetate	roxatidine acetate	Roxatidine acetate	standard	6
3526	2694	DRUG	roxithromycin	roxithromycin	Roxithromycin	standard	34
3527	2695	DRUG	rozanolixizumab	rozanolixizumab	Rozanolixizumab	DailyMed	33
3528	2696	DRUG	rubella virus vaccine	rubella virus vaccine	rubella virus vaccine live	corrected_overlay	25
3529	2697	DRUG	rubidium rb-82	rubidium rb-82	Rubidium Rb-82	openFDA	598
3530	8164	DRUG	Rubitecan	rubitecan	Rubitecan	PubChem	60
3531	2698	DRUG	rucaparib	rucaparib	Rucaparib	standard	91
3532	2699	DRUG	rufinamide	rufinamide	Rufinamide	standard	8
3533	2700	DRUG	rupatadine	rupatadine	Rupatadine	standard	4
3534	2701	DRUG	rurioctocog alfa pegol	rurioctocog alfa pegol	Rurioctocog Alfa Pegol	standard	1
3535	2702	DRUG	rutoside	rutoside	Rutin	standard	44
3536	2703	DRUG	ruxolitinib	ruxolitinib	Ruxolitinib	standard	72
3537	2704	DRUG	ruxolitinib phosphate	ruxolitinib phosphate	Jakafi	standard	57
3538	8689	DRUG	S-adenosyl-L-homocysteine	s-adenosyl-l-homocysteine	S-adenosyl-L-homocysteine	PubChem	71
3539	2705	DRUG	saccharin	saccharin	Saccharin	standard	46
3540	2706	DRUG	sacituzumab govitecan	sacituzumab govitecan	Sacituzumab Govitecan	standard	111
3541	2707	DRUG	sacrosidase	sacrosidase	Sacrosidase	DailyMed	240
3542	2708	DRUG	sacubitril	sacubitril	Sacubitril	standard	6
3543	6770	DRUG	sacubitril / valsartan oral product	sacubitril / valsartan oral product	Sacubitril; Valsartan	modified_drug	45
3544	6771	DRUG	sacubitril and valsartan sodium hydrate drug combination	sacubitril and valsartan sodium hydrate drug combination	sacubitril; valsartan	corrected_overlay	13
3545	2709	DRUG	sacubitril valsartan	sacubitril valsartan	Sacubitril valsartan	standard	126
3546	8235	DRUG	Safflower oil	safflower oil	Safflower Oil	NCI Thesaurus	61
3547	2710	DRUG	safinamide	safinamide	Safinamide	standard	6
3548	2711	DRUG	salbutamol	salbutamol	Salbutamol	standard	71
3549	2712	DRUG	salicylamide	salicylamide	Salicylamide	standard	37
3550	8781	DRUG	Salicylhydroxamic Acid	salicylhydroxamic acid	Salicylhydroxamic Acid	PubChem	49
3551	2713	DRUG	salicylic acid	salicylic acid	Salicylic Acid	standard	69
3552	2714	DRUG	salinomycin	salinomycin	Salinomycin	standard	20
3553	8332	DRUG	Salirasib	salirasib	Salirasib	PubChem	4
3554	2715	DRUG	salmeterol	salmeterol	Salmeterol	standard	45
3555	2716	DRUG	salmeterol xinafoate	salmeterol xinafoate	Salmeterol Xinafoate	standard	6
3556	2717	DRUG	salmon calcitonin	salmon calcitonin	Calcitonin Salmon	standard	51
3557	2718	DRUG	salsalate	salsalate	Salsalate	standard	107
3558	2719	DRUG	salsola kali pollen	salsola kali pollen	Salsola kali Pollen	standard	1
3559	8419	DRUG	Salvianolic acid A	salvianolic acid a	Salvianolic acid A	PubChem	6
3560	2720	DRUG	samarium (153sm) lexidronam	samarium (153sm) lexidronam	Samarium Sm-153 Lexidronam	standard	1
3561	2721	DRUG	samidorphan	samidorphan	Samidorphan	standard	6
3562	2722	DRUG	sapropterin	sapropterin	Sapropterin	standard	37
3563	2723	DRUG	sapropterin dihydrochloride	sapropterin dihydrochloride	Sapropterin Dihydrochloride	standard	54
3564	2724	DRUG	saquinavir	saquinavir	Saquinavir	standard	51
3565	2725	DRUG	sarecycline	sarecycline	sarecycline	standard	52
3566	8185	DRUG	Saredutant	saredutant	Saredutant	PubChem	4
3567	2726	DRUG	sargramostim	sargramostim	Sargramostim	standard	74
3568	2727	DRUG	sarilumab	sarilumab	Sarilumab	standard	68
3569	8295	DRUG	Sarpogrelate	sarpogrelate	Sarpogrelate	PubChem	7
3570	2728	DRUG	satralizumab	satralizumab	Satralizumab	DailyMed	131
3571	8136	DRUG	Satraplatin	satraplatin	Satraplatin	NCI Thesaurus	45
3572	2729	DRUG	saxagliptin	saxagliptin	Saxagliptin	standard	68
3573	2730	DRUG	scopolamine	scopolamine	Boro-Scopol	standard	70
3574	2731	DRUG	scorpion (centruroides) immune fab2 antivenin (equine)	scorpion (centruroides) immune fab2 antivenin (equine)	Centruroides immune F(ab')2 antivenom, equine	corrected_overlay	10
3575	2732	DRUG	secnidazole	secnidazole	Secnidazole	standard	66
3576	2733	DRUG	secobarbital	secobarbital	Secobarbital	standard	57
3577	2734	DRUG	secretin human	secretin human	secretin (human)	standard	21
3578	2735	DRUG	secukinumab	secukinumab	Secukinumab	standard	92
3579	2736	DRUG	segesterone acetate	segesterone acetate	Segesterone Acetate	standard	5
3580	2737	DRUG	seladelpar	seladelpar	Seladelpar	NCI Thesaurus	74
3581	2738	DRUG	selegiline	selegiline	Selegiline	standard	24
3582	2739	DRUG	selenium	selenium	Selenium	standard	16
3583	2740	DRUG	selenium sulfide	selenium sulfide	Selenium sulfide (SeS)	standard	10
3584	8727	DRUG	Selenocysteine	selenocysteine	Selenocysteine	NCI Thesaurus	37
3585	2741	DRUG	selenomethionine	selenomethionine	DL-selenomethionine	standard	30
3586	2742	DRUG	selexipag	selexipag	Selexipag	standard	98
3587	8167	DRUG	Seliciclib	seliciclib	Seliciclib	PubChem	45
3588	2743	DRUG	selinexor	selinexor	Selinexor	standard	82
3589	2744	DRUG	selpercatinib	selpercatinib	Selpercatinib	NCI Thesaurus	130
3590	2745	DRUG	selumetinib	selumetinib	Selumetinib	standard	80
3591	8319	DRUG	Semagacestat	semagacestat	Semagacestat	PubChem	4
3592	2746	DRUG	semaglutide	semaglutide	Semaglutide	standard	69
3593	2747	DRUG	sennosides	sennosides	Sennosides	ChEBI	19
3594	8112	DRUG	Seocalcitol	seocalcitol	Seocalcitol	NCI Thesaurus	80
3595	8350	DRUG	Sepranolone	sepranolone	Sepranolone	PubChem	4
3596	8190	DRUG	Seratrodast	seratrodast	Seratrodast	PubChem	6
3597	2748	DRUG	serdexmethylphenidate	serdexmethylphenidate	Serdexmethylphenidate	DailyMed	316
3598	2749	DRUG	serine	serine	L-Serine	standard	77
3599	7696	DRUG	Sermorelin	sermorelin	sermorelin	ChEBI	32
3600	2750	DRUG	sertaconazole	sertaconazole	Sertaconazole	standard	32
3601	2751	DRUG	sertindole	sertindole	Sertindole	standard	75
3602	2752	DRUG	sertraline	sertraline	Sertraline	standard	101
3603	2753	DRUG	setiptiline	setiptiline	Setiptiline	standard	57
3604	2754	DRUG	setmelanotide	setmelanotide	Setmelanotide	DailyMed	166
3605	2755	DRUG	sevelamer	sevelamer	Sevelamer	standard	72
3606	2756	DRUG	sevelamer carbonate	sevelamer carbonate	Sevelamer Carbonate	DailyMed	134
3607	2757	DRUG	sevoflurane	sevoflurane	Sevoflurane	standard	47
3608	2758	DRUG	sibutramine	sibutramine	Sibutramine	standard	40
3609	2759	DRUG	sildenafil	sildenafil	Sildenafil	standard	50
3610	8231	DRUG	Silibinin	silibinin	Silibinin	PubChem	53
3611	2760	DRUG	silicon dioxide	silicon dioxide	Silica	standard	23
3612	2761	DRUG	silodosin	silodosin	Silodosin	standard	4
3613	2762	DRUG	siltuximab	siltuximab	Siltuximab	standard	60
3614	2763	DRUG	silver cation	silver cation	Silver cation	standard	16
3615	2764	DRUG	silver nitrate	silver nitrate	Silver Nitrate	standard	25
3616	2765	DRUG	silver sulfadiazine	silver sulfadiazine	Silver Sulfadiazine	standard	29
3617	8303	DRUG	Simendan	simendan	SIMENDAN	ChEMBL	19
3618	2766	DRUG	simeprevir	simeprevir	Simeprevir	standard	7
3619	2767	DRUG	simethicone	simethicone	Simethicone	NCI Thesaurus	34
3620	2768	DRUG	simoctocog alfa	simoctocog alfa	Simoctocog Alfa	standard	1
3621	2769	DRUG	simvastatin	simvastatin	Simvastatin	standard	87
3622	2770	DRUG	sinapultide	sinapultide	Sinapultide	standard	1
3623	2771	DRUG	sinecatechins	sinecatechins	Sinecatechins	standard	116
3624	2772	DRUG	sinemet	sinemet	carbidopa; levodopa	corrected_overlay	12
3625	2773	DRUG	siponimod	siponimod	Siponimod	NCI Thesaurus	108
3626	2774	DRUG	siponimod fumaric acid	siponimod fumaric acid	Siponimod Fumarate	NCI Thesaurus	114
3627	8178	DRUG	Siramesine	siramesine	SIRAMESINE	ChEMBL	19
3628	2775	DRUG	sirolimus	sirolimus	Sirolimus	standard	83
3629	2776	DRUG	sitafloxacin	sitafloxacin	Sitafloxacin	standard	13
3630	2777	DRUG	sitagliptin	sitagliptin	Sitagliptin	standard	39
3631	2778	DRUG	sitaxentan	sitaxentan	Sitaxentan	standard	6
3632	2779	DRUG	sivelestat	sivelestat	Sivelestat	standard	15
3633	2780	DRUG	smallpox (vaccinia) vaccine, live	smallpox (vaccinia) vaccine, live	SMALLPOX VACCINE	standard	6
3634	8154	DRUG	SN-38	sn-38	SN-38	PubChem	85
3635	2781	DRUG	sodium acetate	sodium acetate	Sodium Acetate	standard	11
3636	8408	DRUG	Sodium ascorbate	sodium ascorbate	Sodium ascorbate	PubChem	67
3637	2782	DRUG	sodium aurothiomalate	sodium aurothiomalate	Gold Sodium Thiomalate	standard	33
3638	2783	DRUG	sodium bicarbonate	sodium bicarbonate	Sodium Bicarbonate	standard	27
3639	8236	DRUG	Sodium carbonate	sodium carbonate	Sodium carbonate	PubChem	11
3640	2784	DRUG	sodium cation	sodium cation	Sodium ion	standard	36
3641	2785	DRUG	sodium cellulose phosphate	sodium cellulose phosphate	CELLULOSE SODIUM PHOSPHATE	standard	3
3642	2786	DRUG	sodium chloride	sodium chloride	Sodium Chloride	standard	39
3643	2787	DRUG	sodium citrate	sodium citrate	Trisodium citrate	standard	24
3644	2788	DRUG	sodium feredetate	sodium feredetate	sodium feredetate	standard	35
3645	2789	DRUG	sodium ferric gluconate complex	sodium ferric gluconate complex	Sodium Ferric Gluconate Complex	standard	65
3646	2790	DRUG	sodium fluoride	sodium fluoride	Sodium Fluoride	standard	18
3647	2791	DRUG	sodium glycerophosphate	sodium glycerophosphate	Sodium Glycerophosphate	NCI Thesaurus	60
3648	8241	DRUG	Sodium iodide	sodium iodide	Sodium iodide	PubChem	21
3649	8656	DRUG	Sodium lauryl sulfate	sodium lauryl sulfate	Sodium lauryl sulfate	PubChem	33
3650	2792	DRUG	sodium lauryl sulfoacetate	sodium lauryl sulfoacetate	Sodium Lauryl Sulfoacetate	standard	1
3651	2793	DRUG	sodium nitroprusside	sodium nitroprusside	Sodium Nitroprusside	PubChem	32
3652	2794	DRUG	sodium oxybate	sodium oxybate	Sodium Oxybate	DailyMed	130
3653	2795	DRUG	sodium stibogluconate	sodium stibogluconate	sodium stibogluconate	standard	29
3654	2796	DRUG	sodium tetradecyl sulfate	sodium tetradecyl sulfate	Sodium Tetradecyl Sulfate	standard	50
3655	9550	DRUG	sodium thiosulfate	sodium thiosulfate	sodium thiosulfate	PubChem	38
3656	2797	DRUG	sodium thiosulfate hexahydrate	sodium thiosulfate hexahydrate	sodium thiosulfate hexahydrate	PubChem	50
3657	2798	DRUG	sodium zirconium cyclosilicate	sodium zirconium cyclosilicate	Sodium Zirconium Cyclosilicate	NCI Thesaurus	62
3658	2799	DRUG	sofalcone	sofalcone	Sofalcone	standard	80
3659	2800	DRUG	sofosbuvir	sofosbuvir	Sofosbuvir	standard	69
3660	6772	DRUG	sofosbuvir / velpatasvir / voxilaprevir oral product	sofosbuvir / velpatasvir / voxilaprevir oral product	Sofosbuvir; Velpatasvir; Voxilaprevir	PubChem;standard drug terminology	141
3661	6773	DRUG	sofosbuvir / velpatasvir oral product	sofosbuvir / velpatasvir oral product	Sofosbuvir; Velpatasvir	modified_drug	82
3662	6774	DRUG	sofosbuvir velpatasvir voxilaprevir drug combination	sofosbuvir velpatasvir voxilaprevir drug combination	sofosbuvir; velpatasvir; voxilaprevir	corrected_overlay	12
3663	2801	DRUG	solenopsis invicta	solenopsis invicta	Solenopsis invicta venom allergenic extract	corrected_overlay	15
3664	2802	DRUG	solifenacin	solifenacin	Solifenacin	standard	6
3665	2803	DRUG	solifenacin succinate	solifenacin succinate	Solifenacin Succinate	standard	7
3666	2804	DRUG	solriamfetol	solriamfetol	Solriamfetol	DailyMed	125
3667	2805	DRUG	somapacitan	somapacitan	Somapacitan	DailyMed	279
3668	2806	DRUG	somatostatin	somatostatin	Somatostatin	standard	36
3669	2807	DRUG	somatotropin	somatotropin	growth hormone	standard	6
3670	2808	DRUG	somatrem	somatrem	Somatrem	standard	1
3671	2809	DRUG	somatrogon	somatrogon	Somatrogon	DailyMed	163
3672	2810	DRUG	sonidegib	sonidegib	Sonidegib	standard	88
3673	2811	DRUG	sorafenib	sorafenib	Sorafenib	standard	96
3674	8683	DRUG	Sorbitol	sorbitol	Sorbitol	PubChem	49
3675	2812	DRUG	sotagliflozin	sotagliflozin	Sotagliflozin	standard	118
3676	2813	DRUG	sotalol	sotalol	Sotalol	standard	99
3677	2814	DRUG	sotorasib	sotorasib	Sotorasib	standard	77
3678	8310	DRUG	Sotrastaurin	sotrastaurin	Sotrastaurin	PubChem	102
3679	2815	DRUG	sotrovimab	sotrovimab	Sotrovimab	standard	107
3680	2816	DRUG	soybean oil	soybean oil	soybean oil	standard	30
3681	7967	DRUG	Spaglumic acid	spaglumic acid	SPAGLUMIC ACID	ChEMBL	20
3682	2817	DRUG	sparfloxacin	sparfloxacin	Sparfloxacin	standard	16
3683	8098	DRUG	Sparfosic acid	sparfosic acid	Sparfosic Acid	NCI Thesaurus	58
3684	2818	DRUG	sparsentan	sparsentan	Sparsentan	standard	91
3685	8188	DRUG	Sparteine	sparteine	Sparteine	PubChem	11
3686	2819	DRUG	spectinomycin	spectinomycin	Spectinomycin	standard	76
3687	8647	DRUG	Spermine	spermine	Spermine	PubChem	58
3688	2820	DRUG	spesolimab	spesolimab	Spesolimab	DailyMed	206
3689	2821	DRUG	spinosad	spinosad	Spinosad	ChEBI	38
3690	2822	DRUG	spiramycin	spiramycin	Spiramycin I	ChEBI	21
3691	2823	DRUG	spirapril	spirapril	Spirapril	standard	83
3692	2824	DRUG	spironolactone	spironolactone	Spironolactone	standard	56
3693	6380	DRUG	sq-28429	sq-28429	SQ-28429	alias_drug	5
3694	2825	DRUG	squalane	squalane	Squalane	standard	10
3695	2826	DRUG	squalene	squalene	Squalene	standard	41
3696	2827	DRUG	stalevo	stalevo	carbidopa; levodopa; entacapone	corrected_overlay	13
3697	2828	DRUG	stannous cation	stannous cation	Stannous cation	standard	13
3698	8239	DRUG	Stannous chloride	stannous chloride	STANNOUS CHLORIDE	ChEMBL	12
3699	2829	DRUG	stannous fluoride	stannous fluoride	Stop	standard	7
3700	2830	DRUG	stanozolol	stanozolol	Stanozolol	standard	90
3701	2831	DRUG	stavudine	stavudine	Stavudine	standard	59
3702	8751	DRUG	Stearic acid	stearic acid	Stearic acid	PubChem	88
3703	2832	DRUG	stem bromelain	stem bromelain	STEM BROMELAIN	standard	22
3704	2833	DRUG	stiolto	stiolto	olodaterol; tiotropium	corrected_overlay	19
3705	2834	DRUG	stiripentol	stiripentol	Stiripentol	standard	6
3706	6775	DRUG	streptococcus pneumoniae serotype 1 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 14 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 18c capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 19a capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 19f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 22f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 23f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 3 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 33f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 4 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 5 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 6a capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 6b capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 7f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 9v capsular antigen diphtheria crm197 protein conjugate vaccine injectable product	streptococcus pneumoniae serotype 1 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 14 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 18c capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 19a capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 19f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 22f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 23f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 3 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 33f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 4 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 5 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 6a capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 6b capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 7f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 9v capsular antigen diphtheria crm197 protein conjugate vaccine injectable product	Streptococcus pneumoniae Vaccine	modified_drug	22
3707	6776	DRUG	streptococcus pneumoniae serotype 1 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 14 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 18c capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 19a capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 19f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 23f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 3 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 4 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 5 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 6a capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 6b capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 7f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 9v capsular antigen diphtheria crm197 protein conjugate vaccine prefilled syringe	streptococcus pneumoniae serotype 1 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 14 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 18c capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 19a capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 19f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 23f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 3 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 4 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 5 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 6a capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 6b capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 7f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 9v capsular antigen diphtheria crm197 protein conjugate vaccine prefilled syringe	Streptococcus pneumoniae Vaccine	modified_drug	21
3708	6777	DRUG	streptococcus pneumoniae type 1 capsular polysaccharide antigen	streptococcus pneumoniae type 1 capsular polysaccharide antigen	Streptococcus pneumoniae Vaccine	modified_drug	20
3709	6778	DRUG	streptococcus pneumoniae type 1 capsular polysaccharide diphtheria crm197 protein conjugate antigen	streptococcus pneumoniae type 1 capsular polysaccharide diphtheria crm197 protein conjugate antigen	Streptococcus pneumoniae Vaccine	modified_drug	21
3710	6779	DRUG	streptococcus pneumoniae type 10a capsular polysaccharide antigen	streptococcus pneumoniae type 10a capsular polysaccharide antigen	Streptococcus pneumoniae Vaccine	modified_drug	20
3711	6780	DRUG	streptococcus pneumoniae type 10a capsular polysaccharide diphtheria crm197 protein conjugate antigen	streptococcus pneumoniae type 10a capsular polysaccharide diphtheria crm197 protein conjugate antigen	Streptococcus pneumoniae Vaccine	modified_drug	21
3712	6781	DRUG	streptococcus pneumoniae type 11a capsular polysaccharide antigen	streptococcus pneumoniae type 11a capsular polysaccharide antigen	Streptococcus pneumoniae Vaccine	modified_drug	20
3713	6782	DRUG	streptococcus pneumoniae type 11a capsular polysaccharide diphtheria crm197 protein conjugate antigen	streptococcus pneumoniae type 11a capsular polysaccharide diphtheria crm197 protein conjugate antigen	Streptococcus pneumoniae Vaccine	modified_drug	21
3714	6783	DRUG	streptococcus pneumoniae type 12f capsular polysaccharide antigen	streptococcus pneumoniae type 12f capsular polysaccharide antigen	Streptococcus pneumoniae Vaccine	modified_drug	20
3715	6784	DRUG	streptococcus pneumoniae type 12f capsular polysaccharide diphtheria crm197 protein conjugate antigen	streptococcus pneumoniae type 12f capsular polysaccharide diphtheria crm197 protein conjugate antigen	Streptococcus pneumoniae Vaccine	modified_drug	21
3716	6785	DRUG	streptococcus pneumoniae type 14 capsular polysaccharide antigen	streptococcus pneumoniae type 14 capsular polysaccharide antigen	Streptococcus pneumoniae Vaccine	modified_drug	20
3717	6786	DRUG	streptococcus pneumoniae type 14 capsular polysaccharide diphtheria crm197 protein conjugate antigen	streptococcus pneumoniae type 14 capsular polysaccharide diphtheria crm197 protein conjugate antigen	Streptococcus pneumoniae Vaccine	modified_drug	21
3718	6787	DRUG	streptococcus pneumoniae type 15b capsular polysaccharide antigen	streptococcus pneumoniae type 15b capsular polysaccharide antigen	Streptococcus pneumoniae Vaccine	modified_drug	20
3719	6788	DRUG	streptococcus pneumoniae type 15b capsular polysaccharide diphtheria crm197 protein conjugate antigen	streptococcus pneumoniae type 15b capsular polysaccharide diphtheria crm197 protein conjugate antigen	Streptococcus pneumoniae Vaccine	modified_drug	21
3720	6789	DRUG	streptococcus pneumoniae type 17f capsular polysaccharide antigen	streptococcus pneumoniae type 17f capsular polysaccharide antigen	Streptococcus pneumoniae Vaccine	modified_drug	20
3721	6790	DRUG	streptococcus pneumoniae type 18c capsular polysaccharide antigen	streptococcus pneumoniae type 18c capsular polysaccharide antigen	Streptococcus pneumoniae Vaccine	modified_drug	20
3722	6791	DRUG	streptococcus pneumoniae type 18c capsular polysaccharide diphtheria crm197 protein conjugate antigen	streptococcus pneumoniae type 18c capsular polysaccharide diphtheria crm197 protein conjugate antigen	Streptococcus pneumoniae Vaccine	modified_drug	21
3723	6792	DRUG	streptococcus pneumoniae type 19a capsular polysaccharide antigen	streptococcus pneumoniae type 19a capsular polysaccharide antigen	Streptococcus pneumoniae Vaccine	modified_drug	20
3724	6793	DRUG	streptococcus pneumoniae type 19a capsular polysaccharide diphtheria crm197 protein conjugate antigen	streptococcus pneumoniae type 19a capsular polysaccharide diphtheria crm197 protein conjugate antigen	Streptococcus pneumoniae Vaccine	modified_drug	21
3725	6794	DRUG	streptococcus pneumoniae type 19f capsular polysaccharide antigen	streptococcus pneumoniae type 19f capsular polysaccharide antigen	Streptococcus pneumoniae Vaccine	modified_drug	20
3726	6795	DRUG	streptococcus pneumoniae type 19f capsular polysaccharide diphtheria crm197 protein conjugate antigen	streptococcus pneumoniae type 19f capsular polysaccharide diphtheria crm197 protein conjugate antigen	Streptococcus pneumoniae Vaccine	modified_drug	21
3727	6796	DRUG	streptococcus pneumoniae type 2 capsular polysaccharide antigen	streptococcus pneumoniae type 2 capsular polysaccharide antigen	Streptococcus pneumoniae Vaccine	modified_drug	20
3728	6797	DRUG	streptococcus pneumoniae type 20 capsular polysaccharide antigen	streptococcus pneumoniae type 20 capsular polysaccharide antigen	Streptococcus pneumoniae Vaccine	modified_drug	20
3729	6798	DRUG	streptococcus pneumoniae type 22f capsular polysaccharide antigen	streptococcus pneumoniae type 22f capsular polysaccharide antigen	Streptococcus pneumoniae Vaccine	modified_drug	20
3730	6799	DRUG	streptococcus pneumoniae type 22f capsular polysaccharide diphtheria crm197 protein conjugate antigen	streptococcus pneumoniae type 22f capsular polysaccharide diphtheria crm197 protein conjugate antigen	Streptococcus pneumoniae Vaccine	modified_drug	21
3731	6800	DRUG	streptococcus pneumoniae type 23f capsular polysaccharide antigen	streptococcus pneumoniae type 23f capsular polysaccharide antigen	Streptococcus pneumoniae Vaccine	modified_drug	20
